us,Red,IR,Ratio,Ambient,drdt,ddrdt,Notes
1745427835652,2188,6893,0.3174
1745427835706,2160,6894,0.3133
1745427835706,2134,6904,0.3091
1745427835747,2114,6922,0.3054
1745427835781,2104,6945,0.3029
1745427835816,2105,6966,0.3022
1745427835823,2119,6982,0.3035
1745427835888,2147,6993,0.3070
1745427835888,2181,7000,0.3116
1745427835939,2213,7008,0.3158
1745427835958,2232,7019,0.3180
1745427835995,2230,7029,0.3173
1745427836027,2206,7032,0.3137
1745427836060,2168,7025,0.3086
1745427836088,2126,7008,0.3034
1745427836108,2093,6985,0.2996
1745427836139,2074,6964,0.2979
1745427836168,2073,6950,0.2984
1745427836218,2088,6944,0.3007
1745427836240,2112,6943,0.3043
1745427836410,2139,6945,0.3080
1745427836411,2157,6947,0.3104
1745427836411,2159,6951,0.3106
1745427836411,2147,6957,0.3085
1745427836412,2127,6964,0.3054
1745427836423,2110,6971,0.3027
1745427836453,2105,6981,0.3015
1745427836486,2113,6993,0.3022
1745427836526,2132,7009,0.3041
1745427836555,2154,7023,0.3068
1745427836573,2176,7032,0.3094
1745427836603,2193,7033,0.3118
1745427836654,2202,7026,0.3134
1745427836690,2202,7016,0.3138
1745427836708,2193,7006,0.3130
1745427836738,2178,6999,0.3112
1745427836773,2162,6994,0.3091
1745427836807,2151,6989,0.3078
1745427836835,2150,6981,0.3079
1745427836858,2157,6973,0.3094
1745427836888,2172,6967,0.3117
1745427836918,2188,6968,0.3141
1745427836950,2204,6976,0.3160
1745427837008,2218,6990,0.3173
1745427837025,2227,7001,0.3181
1745427837054,2231,7002,0.3187
1745427837087,2232,6988,0.3194
1745427837122,2233,6964,0.3206
1745427837150,2242,6941,0.3230
1745427837187,2262,6931,0.3264
1745427837207,2292,6938,0.3304
1745427837242,2325,6959,0.3340
1745427837271,2348,6986,0.3361
1745427837310,2355,7012,0.3359
1745427837323,2348,7034,0.3338
1745427837387,2332,7051,0.3307
1745427837403,2317,7065,0.3279
1745427837452,2309,7078,0.3262
1745427837473,2309,7090,0.3257
1745427837488,2316,7103,0.3261
1745427837518,2325,7115,0.3268
1745427837552,2330,7120,0.3272
1745427837585,2322,7113,0.3264
1745427837623,2296,7090,0.3239
1745427837643,2253,7047,0.3197
1745427837676,2201,6992,0.3148
1745427837704,2155,6933,0.3109
1745427837756,2129,6884,0.3093
1745427837774,2130,6854,0.3108
1745427837804,2155,6845,0.3148
1745427837841,2192,6853,0.3198
1745427837876,2227,6871,0.3241
1745427837908,2250,6890,0.3265
1745427837923,2252,6900,0.3264
1745427837972,2236,6897,0.3242
1745427837988,2209,6884,0.3209
1745427838020,2182,6869,0.3177
1745427838049,2165,6863,0.3154
1745427838087,2161,6871,0.3145
1745427838119,2172,6893,0.3151
1745427838153,2193,6924,0.3168
1745427838183,2223,6958,0.3195
1745427838210,2256,6988,0.3228
1745427838240,2288,7012,0.3263
1745427838290,2312,7028,0.3289
1745427838312,2322,7036,0.3301
1745427838411,2319,7039,0.3295
1745427838420,2305,7040,0.3274
1745427838421,2284,7041,0.3244
1745427838421,2261,7040,0.3211
1745427838452,2243,7039,0.3187
1745427838504,2237,7038,0.3178
1745427838523,2246,7042,0.3189
1745427838553,2269,7053,0.3217
1745427838586,2300,7073,0.3252
1745427838619,2334,7098,0.3288
1745427838649,2362,7122,0.3316
1745427838674,2376,7139,0.3328
1745427838708,2372,7142,0.3322
1745427838741,2351,7123,0.3301
1745427838772,2318,7083,0.3273
1745427838806,2279,7026,0.3244
1745427838823,2240,6963,0.3217
1745427838870,2206,6905,0.3195
1745427838905,2178,6861,0.3175
1745427838940,2157,6835,0.3157
1745427838958,2143,6828,0.3138
1745427838988,2135,6840,0.3122
1745427839021,2140,6868,0.3116
1745427839056,2163,6905,0.3132
1745427839088,2206,6942,0.3177
1745427839108,2265,6972,0.3249
1745427839138,2331,6991,0.3334
1745427839168,2391,6997,0.3417
1745427839225,2432,6990,0.3479
1745427839261,2449,6974,0.3512
1745427839273,2442,6954,0.3511
1745427839303,2416,6939,0.3481
1745427839334,2382,6935,0.3434
1745427839371,2351,6947,0.3384
1745427839397,2329,6973,0.3339
1745427839428,2316,7009,0.3304
